txn_id,event_ts,amount,currency,merchant_id,merchant_category,channel,country,customer_id,customer_tenure_days,txns_30d,avg_amount_30d,prior_declines_30d,hour,is_new_device,payment_method,device_fingerprint,ops_review_code,rules_engine_decline,is_fraud
TXN-001890,2026-08-13T20:55:00,162.90,GHS,M-2021,,android,GHA,C-10511,1160.0,10,125.34,0,13,0,momo,DEV-71387,CLR,N,0
TXN-000694,07-29-2026,13.20,GHS,M-2013,fuel,ios,Ghana,C-10497,1760.0,17,18.93,0,3,0,momo,DEV-50583,CLR,N,0
TXN-003014,2026-07-31T13:26:00,68.74,USD,M-2047,electronics,ios,NGA,C-10434,1378.0,4,65.93,1,11,0,momo,DEV-39479,CLR,N,0
TXN-000241,2026-08-26T10:54:00,19.00,GHS,M-2057,Restaurants,pos,NG,C-10570,814.0,3,24.92,2,18,0,momo,DEV-70253,CLR,Y,0
TXN-001317,2026-08-27T04:38:00,26.53,GHS,M-2091,,android,GH,C-10625,884.0,18,23.16,5,19,1,bank,DEV-14004,CLR,Y,0
TXN-002444,2026-07-23T23:17:00,10.70,GHS,M-2050,grocery,android,NGA,C-10085,1095.0,18,11.16,7,13,0,card,DEV-27062,CLR,Y,0
TXN-002483,2026-08-13T06:42:00, 62.20 ,GHS,M-2012,RESTAURANTS,android,Nigeria,C-10618,710.0,33,38.43,0,16,0,momo,DEV-48185,CLR,N,0
TXN-001750,31/07/2026 07:00,51.75,GHS,M-2029,restaurants,ios,gh,C-10681,836.0,26,30.35,0,16,1,card,DEV-46143,ESC,Y,0
TXN-000332,2026-07-31 03:12:00,30.34,USD,M-2055,telecom,ios,gh,C-10033,1546.0,5,31.63,0,0,0,card,DEV-21639,CNF,N,1
TXN-002839,10/09/2026 22:01,32.95,GHS,M-2071,travel,android,GH,C-10388,1609.0,26,38.13,0,10,0,card,DEV-32525,CLR,N,0
TXN-000315,08-08-2026,18.25,GHS,M-2037,crypto,pos,NGA,C-10466,970.0,9,21.45,2,10,0,momo,DEV-39656,CLR,Y,0
TXN-001511,2026-08-08T11:13:00,34,NGN,M-2040,gambling,android,gh,C-10253,237.0,32,20.32,0,9,0,card,DEV-60509,CLR,Y,0
TXN-000928,2026-09-03T02:38:00,41.41,GHS,M-2004,grocery,android,gh,C-10456,115.0,19,25.07,0,7,0,momo,DEV-83707,CLR,N,0
TXN-000830,2026-07-22 09:29:00,43.23,GHS,M-2028,grocery,web,GH,C-10718,818.0,32,38.24,0,17,0,momo,DEV-19656,CLR,N,0
TXN-003031,2026-08-26T15:51:00,22.80,GHS,M-2032,,pos,GHA,C-10695,317.0,32,33.56,0,4,0,card,DEV-24179,CLR,N,0
TXN-000930,08-16-2026,122.09,GHS,M-2078,restaurants,ios,GHA,C-10414,1319.0,4,188.68,0,5,0,card,DEV-31012,CLR,N,0
TXN-002108,2026-09-10 06:17:00,53.92,USD,M-2000,telecom,pos,Ghana,C-10226,1344.0,16,72.61,3,19,0,card,DEV-52581,CLR,Y,0
TXN-002091,2026-09-03T08:47:00,13.31,GHS,M-2006,TELECOM,web,gh,C-10564,448.0,1,12.52,3,16,0,card,DEV-89559,ESC,Y,0
TXN-000737,2026-08-17 20:27:00,48.15,USD,M-2057,restaurants,ios,GH,C-10647,1394.0,7,28.24,0,11,0,momo,DEV-60496,CLR,N,0
TXN-001566,22/07/2026 22:28,24.40,NGN,M-2014,gambling,pos,ng,C-10201,1694.0,34,13.81,0,16,1,momo,DEV-29260,CLR,Y,0
TXN-002554,2026-07-22T13:37:00,NA,GHS,M-2032,electronics,ios,GHA,C-10278,1647.0,4,35.83,0,8,0,card,DEV-28046,CLR,N,0
TXN-002346,08-14-2026,8.83,NGN,M-2058,grocery,android,GH,C-10188,1331.0,24,11.63,1,9,0,momo,DEV-51407,ESC,N,0
TXN-000053,2026-09-11T09:03:00,45.73,GHS,M-2030, telecom ,web,GHA,C-10158,638.0,10,26.98,0,8,0,card,DEV-39862,CLR,N,0
TXN-001062,2026-09-02T03:05:00,57.41,GHS,M-2048, restaurants ,pos,GHA,C-10694,607.0,39,42.02,2,14,1,card,DEV-99651,ESC,Y,0
TXN-001899,2026-08-13T10:05:00,22.44,USD,M-2024,Telecom,android,Ghana,C-10216,,11,33.47,0,3,1,card,DEV-25966,CLR,Y,1
TXN-000052,2026-07-29T23:43:00,32.68,GHS,M-2032,electronics,ios,GHA,C-10689,1352.0,31,15.28,0,13,1,card,DEV-45872,CLR,Y,0
TXN-002895,2026-08-21T11:16:00,4.93,NGN,M-2014,gambling,android,NGA,C-10398,341.0,39,5.63,0,10,0,card,DEV-23424,CLR,Y,0
TXN-000898,2026-08-24 21:15:00,3534.42,GHS,M-2013,fuel,pos,NGA,C-10652,,9,2451.03,0,12,0,momo,DEV-45213,CLR,Y,0
TXN-000064,08-05-2026,7.47,NGN,M-2024,telecom,ios,gh,C-10147,6.0,22,9.87,0,20,0,card,DEV-79481,CLR,N,0
TXN-003138,2026-08-31 22:34:00,67.70 GHS,GHS,M-2011,Other,pos,ke,C-10291,1472.0,22,88.4,6,,1,card,DEV-48892,CLR,Y,0
TXN-001892,2026-08-25T06:42:00, 16.41 ,GHS,M-2055, telecom ,web,KE,C-10366,1778.0,27,9.42,0,1,0,card,DEV-70053,CLR,N,0
TXN-000882,2026-07-23T06:26:00,39.59,NGN,M-2013,fuel,ios,ng,C-10311,1351.0,10,61.05,0,21,0,card,DEV-59796,CLR,N,0
TXN-000502,2026-08-17T14:52:00,12.98,GHS,M-2058,,android,NG,C-10552,721.0,28,14.33,0,17,0,bank,DEV-25227,CLR,N,0
TXN-002780,07-17-2026,70.61,GHS,M-2090,grocery,web,gh,C-10665,1474.0,5,87.9,0,4,0,bank,DEV-90847,CLR,N,0
TXN-002859,2026-08-03T15:17:00,NA,GHS,M-2041,fuel,ios,GHA,C-10733,11.0,29,9.03,0,,0,momo,DEV-52395,CLR,N,0
TXN-002917,2026-08-08T09:24:00,32.63,GHS,M-2015,electronics,ussd,ke,C-10502,419.0,8,33.69,0,23,0,momo,DEV-76133,CLR,N,0
TXN-000450,08-28-2026,11.54,GHS,M-2006,telecom,web,gh,C-10265,997.0,14,17.45,0,16,1,momo,DEV-28045,CLR,Y,0
TXN-001832,2026-08-21T00:03:00,,GHS,M-2036,grocery,pos,GH,C-10090,18.0,12,9.22,0,16,0,card,DEV-28121,ESC,N,0
TXN-000175,2026-09-08T17:07:00,27.03,GHS,M-2082,Fuel,web,GH,C-10057,188.0,8,12.8,5,12,0,bank,DEV-55749,CLR,Y,0
TXN-000582,08-20-2026,27.75,NGN,M-2022,OTHER,android,Nigeria,C-10548,1702.0,37,40.22,0,22,1,card,DEV-18255,CLR,Y,0
TXN-000121,31/07/2026 14:51,28,GHS,M-2079, telecom ,pos,NG,C-10329,111.0,7,25.42,3,16,0,card,DEV-24950,CLR,Y,0
TXN-001227,2026-08-24T19:09:00,5.67,USD,M-2049,grocery,ios,GHA,C-10717,1571.0,31,8.78,0,11,0,card,DEV-10954,CLR,N,0
TXN-001955,20/07/2026 03:28,87.66,GHS,M-2052,TELECOM,web,ng,C-10565,487.0,7,111.76,0,0,0,card,DEV-13941,CLR,N,0
TXN-000586,2026-07-19 10:25:00,26.62,GHS,M-2035,grocery,android,GH,C-10546,515.0,5,16.44,0,10,0,momo,DEV-24565,ESC,N,0
TXN-000424,2026-07-28T09:29:00, 89.73 ,GHS,M-2028,grocery,web,gh,C-10518,652.0,35,89.4,0,4,0,card,DEV-59766,CLR,N,0
TXN-002898,20/08/2026 13:43,78.78,GHS,M-2014,gambling,web,ng,C-10335,274.0,37,51.0,4,23,1,momo,DEV-37101,CLR,Y,0
TXN-000071,2026-07-18T09:39:00,31.45,NGN,M-2078,restaurants,android,NG,C-10059,1627.0,0,23.26,0,11,0,momo,DEV-69718,CNF,N,1
TXN-001589,2026-07-22T16:20:00, 65.27 ,GHS,M-2016, restaurants ,web,GHA,C-10373,1785.0,30,53.0,0,22,0,momo,DEV-19899,CLR,N,0
TXN-001296,2026-08-08 20:50:00,38.46,GHS,M-2071,travel,ussd,GH,C-10476,1525.0,28,19.56,0,14,0,bank,DEV-32986,CLR,N,0
TXN-000444,2026-08-02T23:37:00,43.08,GHS,M-2090,grocery,android,GH,C-10326,7.0,22,31.27,4,10,1,card,DEV-57864,CLR,Y,0
TXN-002252,08-03-2026,37.81,GHS,M-2063,telecom,ios,Ghana,C-10665,1474.0,12,24.75,0,23,0,card,DEV-62185,CNF,N,1
TXN-001826,10/09/2026 21:48,$62.96,GHS,M-2081,travel,android,GHA,C-10214,1171.0,24,71.2,5,11,0,card,DEV-71113,CLR,Y,0
TXN-002141,2026-09-06T11:02:00,23.78,GHS,M-2025,grocery,pos,GHA,C-10504,189.0,28,17.36,1,15,0,card,DEV-34732,CLR,N,0
TXN-000333,2026-07-23T17:10:00,13.56,GHS,M-2031,other,ios,NGA,C-10545,1797.0,14,14.23,0,13,1,momo,DEV-63298,CLR,Y,0
TXN-000179,2026-07-23T00:01:00,37.33,GHS,M-2036,Grocery,web,GH,C-10330,10.0,27,34.43,0,3,0,momo,DEV-18438,CLR,N,0
TXN-002224,01/08/2026 18:12,59.22,GHS,M-2017,Grocery,android,Ghana,C-10140,1212.0,39,70.81,0,23,0,card,DEV-46484,CLR,N,0
TXN-002756,08-29-2026,,GHS,M-2001,,ios,GHA,C-10299,1657.0,4,15.08,0,14,0,card,DEV-31372,CNF,Y,1
TXN-003032,23/08/2026 21:01,45,GHS,M-2065,restaurants,web,Nigeria,C-10343,574.0,13,51.64,0,5,0,momo,DEV-79072,ESC,N,0
TXN-002097,26/07/2026 10:16,36.58,GHS,M-2095,restaurants,ios,GH,C-10553,1115.0,27,46.7,0,0,0,momo,DEV-31574,CLR,N,0
TXN-000215,2026-07-24T10:40:00, 20.06 ,GHS,M-2061,,android,Ghana,C-10397,754.0,9,24.24,0,2,0,momo,DEV-84755,CNF,Y,1
TXN-000323,2026-07-31T08:41:00,,GHS,M-2018,unk,ios,NGA,C-10710,1652.0,17,15.31,0,11,0,momo,DEV-10841,CLR,N,0
TXN-001468,2026-07-23 18:45:00,,GHS,M-2088,Grocery,ios,GHA,C-10638,505.0,14,13.34,0,13,0,card,DEV-82063,CLR,N,0
TXN-001776,2026-08-01T13:47:00,57.45,GHS,M-2077,restaurants,android,Nigeria,C-10437,510.0,4,64.11,0,5,1,momo,DEV-51949,CLR,Y,0
TXN-000656,31/08/2026 05:41,33.38,GHS,M-2033,TRAVEL,android,gh,C-10387,,30,26.72,0,23,1,momo,DEV-48865,CLR,Y,0
TXN-002824,2026-09-05 21:49:00,28.90,GHS,M-2066,restaurants,web,Nigeria,C-10394,1305.0,23,37.74,3,4,0,momo,DEV-38215,CLR,Y,0
TXN-001456,2026-08-27T19:37:00,25.88,GHS,M-2093,travel,ios,ng,C-10720,1110.0,4,11.77,0,16,1,momo,DEV-39857,CLR,Y,0
TXN-000555,12/08/2026 01:09,57.14,GHS,M-2001,GAMBLING,android,gh,C-10422,,12,70.13,0,20,0,card,DEV-84575,CLR,Y,0
TXN-000747,2026-08-01 06:46:00,21.65,GHS,M-2059,grocery,android,ng,C-10653,6.0,27,28.23,0,3,0,card,DEV-58706,CLR,N,0
TXN-000545,2026-07-29T23:54:00,55.99,GHS,M-2075,Electronics,android,ke,C-10571,5.0,32,79.55,4,16,1,card,DEV-26113,ESC,Y,1
TXN-002935,2026-07-30T07:36:00,132.03,GHS,M-2036,grocery,android,NGA,C-10540,1088.0,21,156.55,0,8,0,momo,DEV-87136,CLR,N,0
TXN-002090,2026-08-03 10:46:00,160.15,GHS,M-2020,telecom,ios,GH,C-10218,333.0,28,139.69,2,1,0,momo,DEV-56719,CNF,Y,0
TXN-003185,2026-07-29 22:58:00,7,USD,M-2062,restaurants,android,GHA,C-10416,549.0,9,8.39,0,20,0,card,DEV-17283,CNF,N,0
TXN-003106,18/07/2026 22:04,53.53,USD,M-2071,travel,web,ng,C-10477,1537.0,33,32.21,0,12,0,momo,DEV-24215,CLR,N,0
TXN-001054,2026-08-07 14:48:00,70.29,GHS,M-2037,CRYPTO,android,gh,C-10238,133.0,34,104.91,1,9,0,momo,DEV-70548,CLR,Y,0
TXN-001358,2026-08-26T17:43:00,12.31,GHS,M-2027,grocery,android,GHA,C-10226,1344.0,28,6.04,0,18,1,momo,DEV-89152,CLR,Y,0
TXN-003040,2026-08-20T06:39:00,170.18,GHS,M-2070,grocery,web,gh,C-10725,520.0,21,213.44,0,15,0,momo,DEV-67220,CLR,N,0
TXN-001214,12/08/2026 02:19,46.09,NGN,M-2093,TRAVEL,web,GH,C-10450,1048.0,8,37.67,7,7,1,momo,DEV-28474,CLR,Y,0
TXN-000046,2026-07-28T22:58:00,55.09,GHS,M-2071,travel,android,GH,C-10100,652.0,20,42.78,0,11,0,momo,DEV-96142,CLR,N,0
TXN-001941,2026-09-06T21:25:00,111.58,GHS,M-2049,grocery,android,GHA,C-10736,835.0,39,156.84,0,21,1,card,DEV-15734,CLR,Y,0
TXN-000440,05/08/2026 04:52,22.07,GHS,M-2074,grocery,pos,GH,C-10461,719.0,0,18.14,0,9,0,card,DEV-60697,CLR,N,0
TXN-002604,2026-08-25T13:14:00,14.36,GHS,M-2012,restaurants,ussd,GH,C-10734,667.0,21,20.18,0,14,0,card,DEV-89121,CLR,N,0
TXN-001798,29/08/2026 17:51,18.57,GHS,M-2041,FUEL,web,GH,C-10643,0.0,26,28.7,0,4,0,momo,DEV-41586,CLR,N,0
TXN-001938,2026-07-30T15:43:00,23.47,GHS,M-2066,RESTAURANTS,web,NGA,C-10468,,39,30.04,0,3,0,card,DEV-38297,CLR,N,0
TXN-000219,2026-07-31 21:53:00,,GHS,M-2023, fuel ,pos,Nigeria,C-10149,1376.0,0,19.01,0,2,0,bank,DEV-26868,CLR,N,0
TXN-002965,01/08/2026 08:37,40.48,USD,M-2058,grocery,ios,Kenya,C-10040,0.0,34,44.57,0,10,0,momo,DEV-47837,CLR,N,0
TXN-002096,2026-08-17T08:00:00,34.20,USD,M-2006,telecom,web,NG,C-10248,5.0,12,47.17,0,15,1,card,DEV-26401,CLR,Y,0
TXN-001473,09-01-2026,4.01,USD,M-2030,telecom,ios,Nigeria,C-10722,851.0,19,2.29,0,15,1,card,DEV-69228,CNF,Y,0
TXN-001812,2026-08-03T03:18:00,26.51,GHS,M-2035,Grocery,ios,NG,C-10515,464.0,18,12.78,0,16,0,momo,DEV-34119,CNF,N,1
TXN-000529,09/09/2026 18:36,28.22,NGN,M-2089,crypto,android,GH,C-10174,724.0,6,25.83,0,6,0,card,DEV-92941,CLR,Y,0
TXN-003070,24/08/2026 03:08,38.20,NGN,M-2010,travel,ios,gh,C-10651,8.0,36,53.86,0,12,1,card,DEV-59430,CLR,Y,0
TXN-000252,27/07/2026 05:25,32.56,GHS,M-2087,gambling,web,NGA,C-10119,1585.0,37,27.81,6,13,0,card,DEV-63740,CNF,Y,1
TXN-001109,2026-07-25T18:08:00,68.04,NGN,M-2012,restaurants,web,NGA,C-10234,,23,41.05,0,2,0,bank,DEV-39638,CLR,N,0
TXN-001834,11/09/2026 01:16,20.24,GHS,M-2013,fuel,android,gh,C-10674,,32,10.32,4,19,0,card,DEV-48315,CLR,Y,0
TXN-001115,2026-09-05T16:17:00,9.82,GHS,M-2072,fuel,web,ng,C-10203,217.0,5,5.61,0,15,0,card,DEV-11165,CLR,N,0
TXN-001002,24/07/2026 16:49,28.39,GHS,M-2073,electronics,ios,NG,C-10159,1715.0,10,22.92,0,7,0,card,DEV-13942,CLR,N,0
TXN-001730,20/07/2026 19:35,6.02,GHS,M-2004,grocery,android,ng,C-10089,736.0,12,9.31,0,4,0,momo,DEV-41027,CLR,N,0
TXN-001819,07-19-2026,,GHS,M-2027,Grocery,android,Ghana,C-10255,226.0,4,57.77,0,21,0,momo,DEV-84939,CLR,N,0
TXN-001125,2026-08-13T15:14:00,45.86,GHS,M-2000,TELECOM,ios,GHA,C-10628,481.0,18,40.97,0,,0,momo,DEV-50012,CLR,N,0
TXN-002326,07-28-2026,$9.46,GHS,M-2045,Telecom,android,GH,C-10368,521.0,35,7.51,0,,0,card,DEV-35856,CLR,N,0
TXN-002742,2026-07-17 19:19:00,,GHS,M-2084,,web,NGA,C-10054,1709.0,16,59.59,0,20,0,momo,DEV-99355,CLR,N,0
TXN-001671,09-05-2026,7.44,GHS,M-2047,electronics,ios,GH,C-10418,1597.0,8,4.81,0,18,0,card,DEV-69627,CLR,N,0
TXN-000409,2026-07-25 02:31:00,,USD,M-2079,telecom,ios,gh,C-10345,1307.0,19,12.49,0,10,0,card,DEV-29013,CLR,N,0
TXN-001850,2026-07-26T06:42:00,21.60,GHS,M-2053,RESTAURANTS,web,Ghana,C-10022,288.0,19,9.84,2,1,0,momo,DEV-75864,ESC,Y,0
TXN-000001,19/08/2026 23:02,54.49,USD,M-2094,electronics,web,gh,C-10074,4.0,6,80.49,5,,0,momo,DEV-65409,CLR,Y,0
TXN-001554,27/07/2026 04:16,18.73,GHS,M-2039,restaurants,pos,gh,C-10191,668.0,37,8.98,0,22,0,card,DEV-38716,CLR,N,0
TXN-000487,29/07/2026 10:27,37.51,GHS,M-2016,restaurants,android,ng,C-10198,77.0,14,50.07,7,21,1,card,DEV-69653,CLR,Y,0
TXN-001978,2026-07-22 08:26:00,46,GHS,M-2009,gambling,web,Nigeria,C-10311,1351.0,10,30.89,6,10,0,momo,DEV-22527,ESC,Y,0
TXN-002962,25/07/2026 22:13,7.56,GHS,M-2061,crypto,web,gh,C-10499,1340.0,36,6.97,0,18,0,card,DEV-67206,CNF,Y,1
TXN-001139,09-03-2026, 17.16 ,GHS,M-2026,gambling,android,GH,C-10660,483.0,28,24.99,0,2,0,momo,DEV-74142,CLR,Y,0
TXN-001611,08-20-2026,30.57,GHS,M-2068,grocery,ios,gh,C-10687,375.0,10,31.09,0,11,1,momo,DEV-51138,CLR,Y,0
TXN-003030,2026-08-24 08:13:00,NA,NGN,M-2022, other ,ios,NG,C-10202,735.0,2,26.65,0,17,0,card,DEV-52364,CLR,N,0
TXN-002298,2026-09-11 04:58:00,73.94,GHS,M-2064,restaurants,pos,ng,C-10683,662.0,7,113.77,0,14,0,momo,DEV-50531,ESC,N,0
TXN-000212,2026-08-23T12:52:00,,GHS,M-2016,restaurants,android,gh,C-10269,455.0,0,52.1,0,4,1,momo,DEV-81981,CLR,Y,0
TXN-000271,2026-08-24T14:34:00,13.39,NGN,M-2087,gambling,ios,gh,C-10376,1351.0,20,11.85,1,2,0,momo,DEV-50516,CLR,Y,0
TXN-002296,05/09/2026 05:14,54.95,GHS,M-2014,gambling,web,NGA,C-10424,1691.0,32,44.21,0,18,0,momo,DEV-53985,CLR,Y,0
TXN-002804,09-05-2026,76.69,GHS,M-2065,restaurants,android,Nigeria,C-10394,1305.0,21,110.74,0,,0,card,DEV-42074,CLR,N,0
TXN-002322,29/07/2026 02:22,63.34,GHS,M-2056,gambling,web,Ghana,C-10464,980.0,28,38.65,0,7,0,momo,DEV-69632,CLR,Y,0
TXN-000150,08/09/2026 07:07,16.57,GHS,M-2084,grocery,android,Nigeria,C-10682,556.0,7,7.99,0,23,0,momo,DEV-78782,CNF,N,1
TXN-002544,09/08/2026 23:25,49.13,GHS,M-2006,telecom,ios,GHA,C-10390,269.0,37,37.42,6,17,1,card,DEV-49438,CLR,Y,0
TXN-002964,2026-07-25T22:49:00,51,GHS,M-2049,unk,android,gh,C-10451,1098.0,1,50.63,0,16,0,card,DEV-90381,CLR,N,0
TXN-002837,2026-08-21 21:22:00,25.00,NGN,M-2046,travel,pos,GH,C-10498,37.0,21,28.92,4,1,1,momo,DEV-77228,CLR,Y,0
TXN-002260,2026-08-17 21:15:00,33.76,NGN,M-2073,electronics,android,gh,C-10538,1259.0,10,18.67,7,2,0,momo,DEV-58947,CNF,Y,1
TXN-000034,21/07/2026 01:41,,GHS,M-2050,grocery,ussd,Ghana,C-10374,815.0,22,4.37,0,,0,momo,DEV-26307,CLR,N,0
TXN-001158,2026-09-03T09:21:00,28.29,NGN,M-2077,restaurants,ussd,NGA,C-10710,1652.0,37,25.38,0,8,0,card,DEV-11057,CLR,N,0
TXN-002507,2026-08-25T18:23:00,20.80,GHS,M-2080,restaurants,android,ng,C-10092,1036.0,12,23.72,0,11,1,card,DEV-15390,CLR,Y,0
TXN-000719,2026-08-01 04:44:00,26.13,USD,M-2002,fuel,web,KE,C-10534,4.0,2,15.63,0,11,0,momo,DEV-65246,CLR,N,0
TXN-002329,2026-07-30 03:47:00,9.20,NGN,M-2087,gambling,android,gh,C-10205,1613.0,27,9.87,0,9,1,card,DEV-47555,CNF,Y,1
TXN-000388,2026-09-01 11:43:00,87.16,NGN,M-2026, gambling ,ios,GH,C-10110,42.0,8,68.08,0,9,0,momo,DEV-52823,CLR,Y,0
TXN-001743,2026-08-31T12:42:00,27.21,GHS,M-2013,Fuel,web,NGA,C-10336,1417.0,26,29.85,6,1,0,momo,DEV-25612,CNF,Y,1
TXN-000938,11/09/2026 07:01,11.93,GHS,M-2069,gambling,android,gh,C-10322,1357.0,21,6.3,0,,0,momo,DEV-54575,CLR,Y,0
TXN-001035,2026-08-29T03:18:00,13.69,GHS,M-2086,TELECOM,web,gh,C-10212,10.0,28,13.32,0,21,1,card,DEV-42683,CLR,Y,0
TXN-002203,08-26-2026,42.36,NGN,M-2072,fuel,web,ng,C-10118,,32,37.48,3,20,0,momo,DEV-55495,CLR,Y,0
TXN-001091,01/08/2026 21:27,,GHS,M-2071,travel,web,GH,C-10244,507.0,15,7.79,0,4,0,momo,DEV-37910,CLR,N,0
TXN-002133,2026-08-05 04:58:00,90.63,GHS,M-2047,ELECTRONICS,android,ng,C-10411,8.0,28,133.66,0,18,0,card,DEV-40542,ESC,N,0
TXN-001862,2026-07-30T15:35:00,$58.41,GHS,M-2080,restaurants,web,Kenya,C-10685,394.0,4,87.17,0,16,0,momo,DEV-61430,CLR,N,0
TXN-000394,2026-08-05T16:55:00,,GHS,M-2054,telecom,ios,Kenya,C-10430,309.0,20,63.86,0,22,0,card,DEV-18723,CLR,N,0
TXN-002350,07/08/2026 01:47,83.98,NGN,M-2030,telecom,ios,Nigeria,C-10234,533.0,13,92.03,0,18,0,momo,DEV-38055,CLR,N,0
TXN-001651,17/07/2026 21:49,$89.76,NGN,M-2075,electronics,web,ke,C-10200,1086.0,22,62.4,0,11,0,momo,DEV-27204,CLR,N,0
TXN-000979,17/07/2026 20:19,,GHS,M-2078,Restaurants,android,GH,C-10365,72.0,11,13.08,1,7,0,card,DEV-74163,CLR,N,0
TXN-002655,07/08/2026 00:49,11.44,GHS,M-2078,,pos,gh,C-10051,1316.0,37,15.84,0,15,0,momo,DEV-72449,CLR,N,0
TXN-000189,30/08/2026 17:05,$21.58,NGN,M-2094,electronics,android,gh,C-10152,1390.0,31,21.87,0,9,0,momo,DEV-74848,CNF,N,0
TXN-001196,10/08/2026 02:30,17.21,GHS,M-2077,restaurants,ios,Ghana,C-10514,549.0,10,22.42,0,5,0,card,DEV-10275,ESC,N,0
TXN-001318,2026-09-06T15:01:00,7.58,GHS,M-2022,Other,android,Nigeria,C-10541,208.0,22,7.79,0,20,0,card,DEV-90820,CLR,N,0
TXN-001095,2026-07-29T21:33:00,12.63,NGN,M-2071,travel,ios,NG,C-10139,1174.0,33,6.17,0,14,0,card,DEV-12300,CLR,N,0
TXN-002072,2026-07-23T05:51:00,17.67,USD,M-2087,gambling,android,Ghana,C-10596,212.0,12,15.85,0,7,0,momo,DEV-56174,CLR,Y,0
TXN-002565,2026-08-20T00:26:00,,GHS,M-2032,electronics,web,KE,C-10168,765.0,36,23.55,0,14,0,momo,DEV-68102,CLR,N,0
TXN-002270,2026-08-26T19:52:00,92.61,NGN,M-2078,restaurants,web,Ghana,C-10244,507.0,31,62.14,0,21,0,momo,DEV-98417,CLR,N,0
TXN-000941,2026-08-17 13:18:00,138.11,NGN,M-2063,telecom,web,gh,C-10164,1694.0,6,117.26,1,7,0,momo,DEV-73014,CLR,N,0
TXN-000533,25/07/2026 23:25,38.27,GHS,M-2000,TELECOM,android,Kenya,C-10713,1575.0,39,20.08,0,20,0,momo,DEV-91461,CLR,N,0
TXN-002953,08-31-2026,52.51,GHS,M-2051,grocery,web,Ghana,C-10209,476.0,6,60.66,0,21,0,card,DEV-56487,CLR,N,0
TXN-000247,07-19-2026,32.05,GHS,M-2084,grocery,ios,Nigeria,C-10237,,7,35.75,0,15,1,bank,DEV-86435,CLR,Y,0
TXN-001129,2026-08-22 03:45:00,14.98,GHS,M-2068,grocery,ussd,GH,C-10448,1384.0,12,11.67,5,12,0,momo,DEV-97828,CLR,Y,1
TXN-001451,2026-08-14 03:38:00,30.93,GHS,M-2040,gambling,ios,ke,C-10688,1167.0,18,29.58,0,16,1,card,DEV-65397,CLR,Y,0
TXN-002162,2026-08-29 23:30:00,$27.41,GHS,M-2094,electronics,pos,GHA,C-10072,378.0,6,24.67,0,23,0,momo,DEV-34892,CLR,N,0
TXN-003197,2026-08-20T05:19:00,44.69,USD,M-2013,fuel,android,Ghana,C-10181,288.0,38,44.67,0,19,0,momo,DEV-66972,CLR,N,0
TXN-001232,26/07/2026 18:03,,GHS,M-2090,grocery,web,Nigeria,C-10141,891.0,35,16.4,0,8,0,momo,DEV-89994,CLR,N,0
TXN-002783,2026-08-05T03:29:00,16.35,NGN,M-2090,grocery,pos,ng,C-10221,1278.0,39,11.73,6,6,0,momo,DEV-23604,CLR,Y,0
TXN-001869,2026-08-19T03:34:00,10.73,GHS,M-2095,restaurants,web,Ghana,C-10643,0.0,39,14.33,0,7,0,card,DEV-13113,CLR,N,0
TXN-002233,2026-07-24 04:29:00,13.91,GHS,M-2028,,pos,gh,C-10448,1384.0,24,15.32,0,6,0,card,DEV-64619,CLR,N,0
TXN-000568,23/08/2026 00:31,180.38,NGN,M-2018,fuel,android,Ghana,C-10103,235.0,31,218.14,0,12,0,card,DEV-29748,CLR,N,0
TXN-000868,2026-08-31T07:59:00,12.90,GHS,M-2034,gambling,web,GH,C-10227,610.0,0,11.27,0,22,0,card,DEV-93819,CLR,Y,0
TXN-002030,2026-08-07 12:14:00,,GHS,M-2004,grocery,ios,gh,C-10210,320.0,34,14.59,0,6,0,card,DEV-56792,CLR,N,0
TXN-002644,2026-08-23T10:17:00,52.61,GHS,M-2041,,web,gh,C-10675,1354.0,39,51.45,0,11,0,momo,DEV-89055,CLR,N,0
TXN-002711,2026-08-23T00:16:00,30.47,GHS,M-2038,electronics,android,ke,C-10122,860.0,33,31.37,0,1,0,momo,DEV-87974,CLR,N,0
TXN-000611,2026-08-11T02:33:00,,NGN,M-2053,restaurants,web,NG,C-10343,574.0,8,13.72,0,4,0,momo,DEV-81498,CLR,N,0
TXN-000612,2026-08-17 06:32:00,,GHS,M-2028,grocery,android,GHA,C-10176,937.0,12,53.38,0,14,0,momo,DEV-58173,CLR,N,0
TXN-001518,2026-08-07T17:34:00,48.25,NGN,M-2003,telecom,ussd,NGA,C-10704,1536.0,3,23.46,7,21,1,card,DEV-23442,CLR,Y,0
TXN-001951,2026-08-20 08:19:00,10.36,NGN,M-2029,restaurants,ios,gh,C-10212,10.0,38,6.16,0,18,0,card,DEV-26383,CLR,N,0
TXN-002317,2026-09-05 13:05:00,6.46,GHS,M-2065,restaurants,android,Ghana,C-10606,6.0,35,8.85,0,18,0,card,DEV-25298,CLR,N,0
TXN-000528,2026-09-07T21:04:00,54.45 GHS,NGN,M-2050,grocery,web,GH,C-10310,97.0,39,53.43,3,9,0,momo,DEV-96781,CLR,Y,0
TXN-003116,12/08/2026 12:06,58.24,GHS,M-2021,travel,ios,Ghana,C-10642,408.0,33,55.27,0,,0,momo,DEV-61626,ESC,N,0
